a_text,a_source,label
trump sharply restricts travel between europe and u.s. for 30 days amid coronavirus pandemic,news_article,FACT
"n.b. coronavirus roundup: gatherings of 150 or more should be postponed, top doctor says",news_article,FACT
coronavirus concerns ground march break travel dreams for students in the north,news_article,FACT
fears of coronavirus contamination prompt coffee chains to temporarily ban reusable mugs,news_article,FACT
u of m profs get $1m to research first nations coronavirus response,news_article,FACT
"australia, thailand report 1st covid-19 deaths as coronavirus continues global spread",news_article,FACT
"trudeau, premiers to talk coronavirus and blockades at first ministers' gathering",news_article,FACT
"235 canadians among 3,500 passengers on cruise ship quarantined over coronavirus fears",news_article,FACT
school trip to dominican orphanage cancelled over coronavirus fears,news_article,FACT
how canada will cope with community transmission of the coronavirus,news_article,FACT
b.c. health officials announce province's 8th case of coronavirus,news_article,FACT
senior care homes in b.c. struggle to buy face masks amid coronavirus fears,news_article,FACT
lasalle catholic high school cancels euro trip over coronavirus fears,news_article,FACT
lasalle catholic high school cancels euro trip over coronavirus fears,news_article,FACT
"zero coronavirus cases in n.s., but top doctor says arrival 'quite probable'",news_article,FACT
how some of toronto's biggest organizations are handling the coronavirus,news_article,FACT
ontario's 7th case of coronavirus reported in man who travelled to iran,news_article,FACT
"coronavirus delays boston seafood expo, leaving n.l. companies stalled",news_article,FACT
city of windsor suspends transit operations starting march 29,news_article,FACT
"coronavirus yet another challenge 'thrown at alberta,' premier says",news_article,FACT
asthma medication being rationed in sask. because of 'unprecedented' demand,news_article,FACT
ottawa hospital rationing surgical masks to avoid shortage,news_article,FACT
coronavirus evacuees raising money for red cross,news_article,FACT
china reports dramatic drop in coronavirus cases,news_article,FACT
how social media platforms are fighting coronavirus misinformation,news_article,FACT
"tsx falls by 12%, now back to where it was in 2016",news_article,FACT
"tsx falls by 12%, now back to where it was in 2016",news_article,FACT
u.s. political leaders deal with fallout — and self-quarantine — in face of coronavirus outbreak,news_article,FACT
caribou mine near bathurst halts production,news_article,FACT
"with little to say on coronavirus, is quebec's budget 'of the future' out of sync with the present?",news_article,FACT
"almost 6,000 more coronavirus cases reported in china",news_article,FACT
9 things to know about the coronavirus: cbc asked an infectious disease specialist,news_article,FACT
'it's gonna have a financial impact': cape breton lobster industry concerned about coronavirus,news_article,FACT
some canadian companies ask staff to self-quarantine after travelling due to coronavirus fears,news_article,FACT
"number of coronavirus cases in china passes 75,000",news_article,FACT
"we're 'freaking out,' mcmaster student says about possible coronavirus case on campus",news_article,FACT
all nova scotia schools cancel international trips over coronavirus concerns,news_article,FACT
"more than 1,700 chinese health workers infected while fighting coronavirus outbreak",news_article,FACT
several school districts cancel international student trips as coronavirus outbreak worsens,news_article,FACT
'a matter of time:' some hamilton shoppers start stockpiling groceries as coronavirus spreads,news_article,FACT
u.s. whistleblower: federal workers had no protection while helping coronavirus evacuees,news_article,FACT
'a matter of time:' some hamilton shoppers start stockpiling groceries as coronavirus spreads,news_article,FACT
alberta expands coronavirus testing to travellers from 6 more places,news_article,FACT
china reports record surge in daily coronavirus deaths,news_article,FACT
westjet passenger removed after headache complaint sets off coronavirus concerns,news_article,FACT
coronavirus fears lead to sharp declines at some metro vancouver businesses,news_article,FACT
'good news': mcmaster says student's coronavirus test came back negative,news_article,FACT
"chinese social media censored coronavirus terms and criticism early in outbreak, report says",news_article,FACT
front-line er doctor says health-care workers are preparing for 'hordes of people' with covid-19,news_article,FACT
sask. farm couple 'really missing home' after days being cooped up on coronavirus cruise ship,news_article,FACT
port charlottetown projecting 'another record year' for cruise ships despite coronavirus fears,news_article,FACT
watch: portraits at a safe social distance raise money for charity,news_article,FACT
husband of ontario's 5th covid-19 case also tests positive for coronavirus,news_article,FACT
2nd coronavirus case in u.s. with no known source confirmed in california,news_article,FACT
"if coronavirus hits london, your boss might ask you to stay at home",news_article,FACT
"3 new coronavirus cases confirmed in toronto, bringing ontario total to 18",news_article,FACT
"quebec couple cleared of coronavirus, headed home after being quarantined in japan",news_article,FACT
covid-19: here's what's happening around the world march 2,news_article,FACT
coronavirus outbreak projected to have impact on p.e.i.'s economic growth,news_article,FACT
u.k. sets out 'battle plan' to try to contain spread of coronavirus,news_article,FACT
"p.e.i. preparing for possibility of local coronavirus cases, says morrison",news_article,FACT
provincewide ban on international school trips a 'possibility' due to coronavirus,news_article,FACT
"trump downplays coronavirus risk, puts pence in charge of u.s. response",news_article,FACT
isolated but not alone: chinese expats under voluntary coronavirus quarantine in n.l. come together,news_article,FACT
sudbury's health sciences north issues plea for personal protective equipment,news_article,FACT
isolated but not alone: chinese expats under voluntary coronavirus quarantine in n.l. come together,news_article,FACT
halifax marathon runner puts dream on hold amid coronavirus cases in japan,news_article,FACT
"delayed u.s. response to coronavirus could have serious consequences, health experts say",news_article,FACT
"sask. student in italy during coronavirus outbreak says classes cancelled, groceries being stockpiled",news_article,FACT
"delayed u.s. response to coronavirus could have serious consequences, health experts say",news_article,FACT
"sask. student in italy during coronavirus outbreak says classes cancelled, groceries being stockpiled",news_article,FACT
your guide to covid-19 and its impact on life in canada,news_article,FACT
